sequence,device_time_us,elapsed_s,missing_before,flags,overruns,status,ch1_count,ch2_count,ch3_count,ch4_count,ch1_uV,ch2_uV,ch3_uV,ch4_uV
1948,7792000,7.792,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1949,7796000,7.796,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
1950,7800000,7.8,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
1951,7804000,7.804,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
1952,7808000,7.808,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
1953,7812000,7.812,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
1954,7816000,7.816,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
1955,7820000,7.82,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
1956,7824000,7.824,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
1957,7828000,7.828,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
1958,7832000,7.832,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
1959,7836000,7.836,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
1960,7840000,7.84,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
1961,7844000,7.844,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
1962,7848000,7.848,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
1963,7852000,7.852,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
1964,7856000,7.856,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
1965,7860000,7.86,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
1966,7864000,7.864,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
1967,7868000,7.868,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
1968,7872000,7.872,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
1969,7876000,7.876,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
1970,7880000,7.88,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
1971,7884000,7.884,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
1972,7888000,7.888,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
1973,7892000,7.892,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1974,7896000,7.896,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
1975,7900000,7.9,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
1976,7904000,7.904,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
1977,7908000,7.908,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
1978,7912000,7.912,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
1979,7916000,7.916,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
1980,7920000,7.92,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
1981,7924000,7.924,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
1982,7928000,7.928,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
1983,7932000,7.932,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
1984,7936000,7.936,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
1985,7940000,7.94,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
1986,7944000,7.944,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
1987,7948000,7.948,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
1988,7952000,7.952,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
1989,7956000,7.956,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
1990,7960000,7.96,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
1991,7964000,7.964,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
1992,7968000,7.968,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
1993,7972000,7.972,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
1994,7976000,7.976,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
1995,7980000,7.98,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
1996,7984000,7.984,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
1997,7988000,7.988,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
1998,7992000,7.992,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1999,7996000,7.996,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
2001,8004000,8.004,1,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
2002,8008000,8.008,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
2003,8012000,8.012,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
2004,8016000,8.016,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
2005,8020000,8.02,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
2006,8024000,8.024,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
2007,8028000,8.028,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
2008,8032000,8.032,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
2009,8036000,8.036,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
2010,8040000,8.04,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
2011,8044000,8.044,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
2012,8048000,8.048,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
2013,8052000,8.052,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
2014,8056000,8.056,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
2015,8060000,8.06,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
2016,8064000,8.064,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
2017,8068000,8.068,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
2018,8072000,8.072,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
2019,8076000,8.076,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
2020,8080000,8.08,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
2021,8084000,8.084,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
2022,8088000,8.088,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
2023,8092000,8.092,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
2024,8096000,8.096,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
2025,8100000,8.1,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
2026,8104000,8.104,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
2027,8108000,8.108,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
2028,8112000,8.112,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
2029,8116000,8.116,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
2030,8120000,8.12,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
2031,8124000,8.124,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
2032,8128000,8.128,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
2033,8132000,8.132,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
2034,8136000,8.136,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
2035,8140000,8.14,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
2036,8144000,8.144,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
2037,8148000,8.148,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
2038,8152000,8.152,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
2039,8156000,8.156,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
2040,8160000,8.16,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
2041,8164000,8.164,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
2042,8168000,8.168,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
2043,8172000,8.172,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
2044,8176000,8.176,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
2045,8180000,8.18,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
2046,8184000,8.184,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
2047,8188000,8.188,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
2048,8192000,8.192,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
2049,8196000,8.196,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
2050,8200000,8.2,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
2051,8204000,8.204,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
2052,8208000,8.208,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
2053,8212000,8.212,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
2054,8216000,8.216,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
2055,8220000,8.22,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
2056,8224000,8.224,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
2057,8228000,8.228,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
2058,8232000,8.232,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
2059,8236000,8.236,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
2060,8240000,8.24,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
2061,8244000,8.244,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
2062,8248000,8.248,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
2063,8252000,8.252,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
2064,8256000,8.256,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
2065,8260000,8.26,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
2066,8264000,8.264,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
2067,8268000,8.268,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
2068,8272000,8.272,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
2069,8276000,8.276,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
2070,8280000,8.28,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
2071,8284000,8.284,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
2072,8288000,8.288,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
2073,8292000,8.292,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
2074,8296000,8.296,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
2075,8300000,8.3,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
2076,8304000,8.304,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
2077,8308000,8.308,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
2078,8312000,8.312,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
2079,8316000,8.316,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
2080,8320000,8.32,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
2081,8324000,8.324,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
2082,8328000,8.328,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
2083,8332000,8.332,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
2084,8336000,8.336,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
2085,8340000,8.34,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
2086,8344000,8.344,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
2087,8348000,8.348,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
2088,8352000,8.352,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
2089,8356000,8.356,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
2090,8360000,8.36,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
2091,8364000,8.364,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
2092,8368000,8.368,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
2093,8372000,8.372,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
2094,8376000,8.376,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
2095,8380000,8.38,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
2096,8384000,8.384,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
2097,8388000,8.388,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
